-6.299042373188716510e+02,7.290350024586396103e+02,-1.998939989311007537e+02,-1.195059159034626362e+01,-2.382632289087148934e+02,-4.653565965310705792e+02,-3.177857984667579103e+02,-6.002017176012801656e+02,7.179491789684367120e+01,-2.521150689607407287e+02,-3.791953378172694329e+02,4.650963213358754444e+01,-7.475851325185976748e+01,4.210152226613201947e+02,9.018608181577835126e+01,6.293954924439750442e+01,2.006017302575218935e+02,3.477067065698551573e+02,6.305961059923955503e+01,1.127097172191997174e+02,-6.350169568650337624e+02,7.261418223420054119e+02,-1.936182322447608612e+02,-1.314192338886830846e+01,-2.384372078892449736e+02,-4.658100716998841335e+02,-3.172656961357755563e+02,5.973840879118570228e+02,2.402691704452810484e+01,-2.757552046681998945e+02,-3.669232466197648250e+02,2.090936788789126766e+01,-5.770388133207174519e+01,4.164889905206591720e+02,1.336896242043331142e+02,9.632593848963573180e+01,1.518853786383298257e+02,3.650200109196625817e+02,4.150406143519339253e+01,1.254764643072045374e+02,-6.289573021745944743e+02,7.295450549165221901e+02,-1.995731302566190379e+02,-1.249808444889923109e+01,-2.370409284328700039e+02,-4.662854695200845185e+02,-3.176035847836058679e+02,-5.954602340870766284e+02,5.315625149930804128e+01,-2.622102404861042828e+02,-3.767549951831442172e+02,3.676836080877307467e+01,-7.135581975505419905e+01,4.083558096812818690e+02,1.128209527094799256e+02,6.266327386247741060e+01,1.977872795820213980e+02,3.531514003887523359e+02,5.604637899889925023e+01,1.191274998155738558e+02
1.736565314156161321e+03,3.227656967217447459e+02,7.677105504270509755e+02,1.086305020859359871e+02,-2.657792510371149319e+02,-6.586813056956275432e+02,4.591454367201923787e+02,1.929738099115610908e+02,-1.855561982572798740e+02,1.160695620457079542e+02,1.537266803171239644e+02,1.272283947069592642e+02,-3.755904437624068919e+02,-3.002867775726769750e+01,-3.365587162350398671e+02,-3.605823082266647930e+02,1.914649705769097068e+02,1.974925213069241181e+01,-4.074031064808643521e+01,1.860903733757156076e+01,1.730142736885735076e+03,3.307401053083978582e+02,7.717070512298561198e+02,8.117183297595708780e+01,-2.619689045917072576e+02,-6.581687002662761188e+02,4.540390764190105415e+02,-2.038662551311619495e+02,-1.739134240920793104e+02,1.194338846285875917e+02,1.574299975412582739e+02,1.276835836209431818e+02,-3.842803683963982166e+02,6.429041324376164823e+01,-3.326823741481268257e+02,-3.480895391056644144e+02,1.933761233060222082e+02,5.048287985671909439e+01,-4.496097189701461616e+01,3.042371907706758449e+01,1.735245324855381341e+03,3.222408248640535930e+02,7.659053565111884154e+02,1.101143896892242111e+02,-2.660023806494601786e+02,-6.569730569084977105e+02,4.578252603786618806e+02,1.966629257388400731e+02,-1.809265830602689675e+02,1.206449317978746052e+02,1.542884829096457509e+02,1.310675212638848279e+02,-3.701639593482680652e+02,-1.812476641500668562e+00,-3.388323001320728167e+02,-3.612902876494938482e+02,1.938063598987888838e+02,2.219526021427542162e+01,-4.591639515200228061e+01,3.390700056821455632e+01
-8.388648401369301837e+02,3.009250674756232229e+02,-6.579607260685249059e+01,-1.262557734514737717e+02,-4.561534441494398493e+02,2.183200759007415570e+02,2.961093900021617173e+02,2.366063114571300900e+02,-2.835251724073867763e+02,1.978087814356452725e+02,5.922339201981610586e+02,-2.181997254936654329e+01,-1.577357553269218897e+02,4.160472209995106141e+01,1.372562767479353738e+02,-1.615512814439296108e+02,-3.514582397243988225e+02,8.519366062748305524e+01,-1.203730669241425488e+02,1.429602142524944384e+02,-8.455719259759758870e+02,2.914332404872440065e+02,-7.120308138876221449e+01,-1.239422774404376213e+02,-4.626047644061306983e+02,2.230827675878927039e+02,3.044553516379970688e+02,-2.563321746563848365e+02,-2.641467773953461915e+02,2.118292338390047576e+02,5.954424038598725701e+02,-2.182670201995127712e+01,-1.441656237052318943e+02,3.150007600581605161e+01,1.475751887701706266e+02,-1.693046221241346814e+02,-3.600998271664018944e+02,5.184718646118055574e+01,-1.230282222247157478e+02,1.550300649804061663e+02,-8.416416316748488953e+02,3.031406070766507810e+02,-6.725995940711220555e+01,-1.284540980784612429e+02,-4.624335998712145397e+02,2.210653792933211435e+02,2.984220621096546893e+02,2.416742006846633899e+02,-2.786763952739223100e+02,2.139106318789894203e+02,5.975467990737937498e+02,-7.945431110436354416e+00,-1.609665711562094543e+02,3.000815643348096984e+01,1.431323905801881153e+02,-1.617895807649161668e+02,-3.520932348771119678e+02,7.333541727043369463e+01,-1.320053486959085376e+02,1.549089625174283356e+02
-1.804551500528137069e+02,-1.354117813065454925e+02,2.612805232322658640e+02,5.867737838537187827e+02,-6.583982630113526966e+02,-5.708039334933646813e+01,-3.301496187131498914e+02,-1.936724347081806030e+01,1.975726093785773685e+02,3.002792841241677593e+02,-2.405532935514247583e+02,-2.120609286168999574e+02,-4.287987153021932585e+01,-1.919979622449663452e+02,-1.377037779461029787e+00,-1.131877653481926131e+02,1.157801778787247571e+02,2.471317200812152066e+02,3.023728322870669558e+02,1.717264849169356751e+02,-1.786906855093827744e+02,-1.407913741341553475e+02,2.675587887613241378e+02,5.958593636474614641e+02,-6.628901471536519239e+02,-5.843375671449624065e+01,-3.221907158908735482e+02,3.394527151105047125e+01,1.880693345580732228e+02,3.073819164238336725e+02,-2.742411360267847158e+02,-2.049398843738196945e+02,-7.424425680230093860e+01,-1.980554042849379357e+02,-9.068439078742633441e+00,-1.010550417741936542e+02,1.226424559266163072e+02,2.673679612026474501e+02,2.873111206710191823e+02,1.970197854844690255e+02,-1.782184014145293816e+02,-1.377025837017094716e+02,2.581866523358769427e+02,5.928753423584079201e+02,-6.585632729117394319e+02,-5.969870725470788386e+01,-3.340550298027871463e+02,-2.563739338584829142e+01,1.929182026337155946e+02,3.048231812030742844e+02,-2.562030749368719285e+02,-2.168165657904735610e+02,-5.255136795609877964e+01,-1.968466614373068921e+02,-4.295240605259105671e+00,-1.148446281149030170e+02,1.179037204664629144e+02,2.581534217557212401e+02,3.079222859589303312e+02,1.754902784810358014e+02
1.955199044084682782e+03,3.735406871140388034e+02,8.353235814358827156e+02,-9.599888879492040417e+01,-3.478400747088679168e+02,-8.976082043483451116e+02,5.405972610670968379e+02,2.326200188890000575e+01,-2.461329806104496640e+02,-1.363569934644560249e+02,1.885496982516066851e+02,2.587154838576000770e+02,-2.907055814501277382e+02,-2.423626298106597119e+02,-1.010715231458858767e+02,-2.492528053404606680e+02,8.688970966810434504e+01,-1.962057853950000492e+02,-5.590677937283309973e+01,-4.425435861481066269e+01,1.952192950154493246e+03,3.759428132677431336e+02,8.396809562282874140e+02,-1.297228433924193496e+02,-3.460342863122579047e+02,-8.979921135409226736e+02,5.484199043888763754e+02,-4.755665959496537454e+01,-2.445461033547758802e+02,-1.499828593397269287e+02,1.952764188320003598e+02,2.511845236246158493e+02,-2.951793111609622997e+02,-1.955297800144887503e+02,-1.273297877201505059e+02,-2.337744400906007911e+02,1.324837127656671498e+02,-1.771361857303651277e+02,-7.125635043977501937e+01,-5.584220205489040012e+01,1.957591969431091456e+03,3.704412002914518212e+02,8.380825125521031396e+02,-9.835643603423993397e+01,-3.491483175572581672e+02,-8.975259224480529383e+02,5.469918566551776848e+02,3.389317144181944030e+01,-2.481206089199776557e+02,-1.419881310706006161e+02,1.829752195159002213e+02,2.652346404274263705e+02,-2.784550210601273648e+02,-2.332308426320412877e+02,-1.220298231145323342e+02,-2.394419817003419553e+02,9.900139181172734482e+01,-2.006717014298164088e+02,-6.645101239750955813e+01,-4.949293210947470101e+01
4.049176771321044725e+02,-1.838067792968501522e+02,1.400110097924143986e+02,-8.752645934408268147e+01,-2.816116960863027785e+01,4.908709885725869526e+01,-5.217129447671264870e+02,5.266487940940772887e+02,2.348918123950331562e+02,2.176290350931756379e+01,-2.899296732601544591e+02,4.836961191489688758e+02,-3.242683205371852750e+02,-3.096759138027313796e+01,-3.625707296397893060e+02,-1.302051136104353759e+02,7.459676089433027357e+01,4.162453305788625357e+01,-2.497622157161094663e+02,7.532980067593366869e+01,4.036208836755019433e+02,-1.992605526032018020e+02,1.250552796462788763e+02,-7.915276424222733453e+01,-2.540180246544882792e+01,4.691108060704319627e+01,-5.204299930290181919e+02,-4.991414938991825920e+02,2.455207254261481467e+02,-6.346356251095015999e+00,-2.902137129182225408e+02,4.789770034596285200e+02,-3.177229543378678613e+02,4.846953286445620535e+01,-3.808154804011566057e+02,-1.134624628459727660e+02,6.511223191257441556e+01,3.568009186129570764e+01,-2.948477512032421259e+02,1.021275082266727168e+02,4.066010113096513692e+02,-1.865689328660285753e+02,1.369226240728185076e+02,-9.219300138054322247e+01,-3.009222000168550437e+01,4.719104031665907684e+01,-5.193854045079664274e+02,5.232998586696801340e+02,2.415088721930648035e+02,4.462540904303701872e+00,-2.976020962722575405e+02,4.830911983344303735e+02,-3.016048361513387590e+02,-1.285161292376530096e+00,-3.830202182827273987e+02,-1.262451325617974334e+02,7.811940469117176633e+01,3.636971625845751532e+01,-2.629861211509082750e+02,6.552731184555165100e+01
-7.282463455096088865e+02,-3.535751595770395284e+02,5.334283101612592191e+02,-1.076065021919660438e+02,-2.215914954939668462e+02,-2.934275405546437128e+02,2.968525355064840028e+02,2.702758206076558736e+02,1.309693760506028468e+02,-3.280710157698881630e+02,-3.599944505526995897e+01,1.589535707949579546e+02,-4.976428556684135174e+01,-6.458520551297043255e+01,1.710268812036308930e+02,-3.953734838466386350e+02,1.145962802860366878e+02,1.336010611021287389e+02,3.456318490122123421e+02,5.488281178703175556e+01,-7.249149338058509784e+02,-3.642159493419135856e+02,5.212110874519914887e+02,-1.190635148923858679e+02,-2.123842061753667849e+02,-2.943174795484363813e+02,2.989855001934878942e+02,-2.689671606753468041e+02,1.510348709998942809e+02,-3.352956577294729641e+02,-2.702445322932961957e+01,1.715704079376745312e+02,-6.573362786015884751e+01,-6.735292718762649145e+01,1.905264542366605554e+02,-3.925269590649325551e+02,1.319735209519692489e+02,1.819263244902311669e+02,3.367523501398893586e+02,4.594993849599865143e+01,-7.300750051529896609e+02,-3.576193631055907076e+02,5.357601805677671791e+02,-1.114706771301961226e+02,-2.142423921593916702e+02,-2.941067210482504493e+02,3.013155947797810654e+02,2.736831191983783356e+02,1.310666585611623987e+02,-3.369481052373336070e+02,-3.439406192890909608e+01,1.729099614335009107e+02,-5.902432244478002588e+01,-7.729452315229632120e+01,1.768945207410342562e+02,-3.991027225554763049e+02,1.044443421809528587e+02,1.478523402898365475e+02,3.478824464213602141e+02,6.862447618895919277e+01
-1.590271697847043697e+02,8.967623277159393069e+01,5.028959456635488436e+02,-1.811726661087819821e+02,-1.047820209152561404e+02,-2.582527641512526770e+02,-2.904717234862762325e+02,-2.292557396801874745e+02,1.345135664425411051e+02,-6.667495473121113037e+01,1.923837903345833809e+02,-4.716012427498973807e+02,4.245507691156179817e+02,-4.300304227072152798e+02,2.650428587907824749e+02,3.194057217459257103e+01,1.657936162160767140e+02,3.697497841235682472e+02,-1.267586316623345510e+02,-1.352578877938959749e+02,-1.539320013559946005e+02,9.748737093014499067e+01,5.152535106907982936e+02,-2.141320355934620920e+02,-1.111152558571777718e+02,-2.594794210279895879e+02,-3.237094363842197708e+02,2.311834756181454793e+02,1.325041291283799865e+02,-2.450706537191219425e+01,1.811421624454547725e+02,-4.582990264244293144e+02,3.349573534804338806e+02,-4.967386096991947397e+02,2.362133809042554446e+02,7.802342946718775352e+01,1.143819298904960533e+02,3.506281223673292402e+02,-1.368933677798408723e+02,-1.046790241629923344e+02,-1.576939885877280005e+02,8.922082921934695321e+01,5.017278049833585101e+02,-1.802235814914430136e+02,-1.088176680928111466e+02,-2.591837618143892428e+02,-2.932540218095409159e+02,-2.336694696515364456e+02,1.276152995035987345e+02,-6.132810318942734540e+01,1.906285346318072698e+02,-4.626636870807562332e+02,4.040653970504667996e+02,-4.613813253305429498e+02,2.530259910408214523e+02,3.816815531342909651e+01,1.698868354847026012e+02,3.752181446278924568e+02,-1.300513023016173406e+02,-1.532123790100760630e+02
2.199072128297109430e+02,-1.810931573168942634e+02,2.459309159307891832e+02,-5.548822671291823099e+02,4.999322740205808486e+02,6.357429697120878700e+02,-5.900742260624573419e+02,-5.857400373985308306e+01,-2.167779845105040977e+02,-2.056957050863053382e+02,1.358052344191314660e+02,1.499388248106002095e+02,4.806290096688158542e+02,1.645081056506719221e+02,-2.231301557584296233e+02,-1.600123994829822749e+01,2.501467096401108314e+00,1.167938265532769719e+02,-2.932671444239988645e+01,-4.259484042236788071e+01,2.177326734424381698e+02,-2.021848902768537073e+02,2.305755070708929679e+02,-5.637019900540580011e+02,4.845275922985202328e+02,6.368489224388019920e+02,-5.895914527317503371e+02,3.825617258849384683e+01,-2.031944204205026381e+02,-1.956845449920758426e+02,1.374131512712131098e+02,1.434660338286002457e+02,4.960538074115436871e+02,1.333736412015104804e+02,-2.162234810708235102e+02,-4.119136604748377550e+01,2.203096444866935855e+01,1.202454477325289872e+02,-6.560040012223269912e+01,-2.181618313723816627e+01,2.188585702156870525e+02,-1.832685181307419100e+02,2.454597765633844233e+02,-5.587999711932958462e+02,4.963433669390931868e+02,6.371638201440658804e+02,-5.872352101173570418e+02,-5.484125508874279120e+01,-2.201622462086058363e+02,-2.059010834964103935e+02,1.413949682006212640e+02,1.349555009040604148e+02,4.963397996226424311e+02,1.692745452991946138e+02,-2.138497115186874566e+02,-1.520410247514367263e+01,9.193905657028366818e+00,1.155014726217019927e+02,-3.908029119659768469e+01,-4.044926411830223145e+01
3.112758889740673567e+02,7.679460437060665754e+02,-1.075807921548596191e+01,-2.241510105656020073e+02,6.598972145834945957e-01,6.669303556010795830e+01,3.509544926314012514e+02,2.780522650197827375e+02,1.102701624877049653e+03,3.014656610450709877e+02,-2.793907832623132137e+01,4.535203748266391131e+02,1.211050233856654330e+02,-1.147188157897128775e+02,-2.992685969049690584e+02,1.244836580255802545e+02,-3.451057079574575823e+02,2.042106254704748380e+02,2.615356196505751996e+01,-3.380556961128450553e+02,3.031692217883939975e+02,7.604820786768291327e+02,-9.769985105003968329e+00,-2.307795004885078356e+02,1.361869629808959026e+01,6.561850198209636176e+01,3.447943446501705012e+02,-1.887257253395265195e+02,1.093800034756109881e+03,3.182282611071465226e+02,-5.769610241313602472e+01,5.042735123797297092e+02,1.218440522735009353e+02,-8.457674870141819667e+01,-2.948062497086132794e+02,8.336714286451802991e+01,-3.593140365528583402e+02,1.890142956500859555e+02,2.365958015577790974e+01,-3.124710655985982157e+02,3.111562188465537133e+02,7.670260246327009099e+02,-9.406735314592893360e+00,-2.253167615250751226e+02,2.910982559619977206e+00,6.821788573461294902e+01,3.485627752697949404e+02,2.513809293999356100e+02,1.104023858867416948e+03,2.930842531638223250e+02,-4.745061755324113051e+01,4.623768739548429494e+02,1.298999300093541081e+02,-1.020620140644929990e+02,-2.978554589077322134e+02,1.119331538742731880e+02,-3.513792231357795117e+02,2.045559822613741119e+02,2.939911147459323004e+01,-3.346295670084120957e+02
